0x0000	0000000000000000	0
0x0001	0000000000000001	0.000000059604645
0x0002	0000000000000010	0.00000011920929
0x0003	0000000000000011	0.00000017881393
0x0004	0000000000000100	0.00000023841858
0x0005	0000000000000101	0.00000029802322
0x0006	0000000000000110	0.00000035762787
0x0007	0000000000000111	0.0000004172325
0x0008	0000000000001000	0.00000047683716
0x0009	0000000000001001	0.0000005364418
0x000a	0000000000001010	0.00000059604645
0x000b	0000000000001011	0.0000006556511
0x000c	0000000000001100	0.00000071525574
0x000d	0000000000001101	0.0000007748604
0x000e	0000000000001110	0.000000834465
0x000f	0000000000001111	0.0000008940697
0x0010	0000000000010000	0.0000009536743
0x0011	0000000000010001	0.000001013279
0x0012	0000000000010010	0.0000010728836
0x0013	0000000000010011	0.0000011324883
0x0014	0000000000010100	0.0000011920929
0x0015	0000000000010101	0.0000012516975
0x0016	0000000000010110	0.0000013113022
0x0017	0000000000010111	0.0000013709068
0x0018	0000000000011000	0.0000014305115
0x0019	0000000000011001	0.0000014901161
0x001a	0000000000011010	0.0000015497208
0x001b	0000000000011011	0.0000016093254
0x001c	0000000000011100	0.00000166893
0x001d	0000000000011101	0.0000017285347
0x001e	0000000000011110	0.0000017881393
0x001f	0000000000011111	0.000001847744
0x0020	0000000000100000	0.0000019073486
0x0021	0000000000100001	0.0000019669533
0x0022	0000000000100010	0.000002026558
0x0023	0000000000100011	0.0000020861626
0x0024	0000000000100100	0.0000021457672
0x0025	0000000000100101	0.0000022053719
0x0026	0000000000100110	0.0000022649765
0x0027	0000000000100111	0.0000023245811
0x0028	0000000000101000	0.0000023841858
0x0029	0000000000101001	0.0000024437904
0x002a	0000000000101010	0.000002503395
0x002b	0000000000101011	0.0000025629997
0x002c	0000000000101100	0.0000026226044
0x002d	0000000000101101	0.000002682209
0x002e	0000000000101110	0.0000027418137
0x002f	0000000000101111	0.0000028014183
0x0030	0000000000110000	0.000002861023
0x0031	0000000000110001	0.0000029206276
0x0032	0000000000110010	0.0000029802322
0x0033	0000000000110011	0.0000030398369
0x0034	0000000000110100	0.0000030994415
0x0035	0000000000110101	0.0000031590462
0x0036	0000000000110110	0.0000032186508
0x0037	0000000000110111	0.0000032782555
0x0038	0000000000111000	0.00000333786
0x0039	0000000000111001	0.0000033974648
0x003a	0000000000111010	0.0000034570694
0x003b	0000000000111011	0.000003516674
0x003c	0000000000111100	0.0000035762787
0x003d	0000000000111101	0.0000036358833
0x003e	0000000000111110	0.000003695488
0x003f	0000000000111111	0.0000037550926
0x0040	0000000001000000	0.0000038146973
0x0041	0000000001000001	0.000003874302
0x0042	0000000001000010	0.0000039339066
0x0043	0000000001000011	0.000003993511
0x0044	0000000001000100	0.000004053116
0x0045	0000000001000101	0.0000041127205
0x0046	0000000001000110	0.000004172325
0x0047	0000000001000111	0.00000423193
0x0048	0000000001001000	0.0000042915344
0x0049	0000000001001001	0.000004351139
0x004a	0000000001001010	0.0000044107437
0x004b	0000000001001011	0.0000044703484
0x004c	0000000001001100	0.000004529953
0x004d	0000000001001101	0.0000045895576
0x004e	0000000001001110	0.0000046491623
0x004f	0000000001001111	0.000004708767
0x0050	0000000001010000	0.0000047683716
0x0051	0000000001010001	0.000004827976
0x0052	0000000001010010	0.000004887581
0x0053	0000000001010011	0.0000049471855
0x0054	0000000001010100	0.00000500679
0x0055	0000000001010101	0.000005066395
0x0056	0000000001010110	0.0000051259995
0x0057	0000000001010111	0.000005185604
0x0058	0000000001011000	0.0000052452087
0x0059	0000000001011001	0.0000053048134
0x005a	0000000001011010	0.000005364418
0x005b	0000000001011011	0.0000054240227
0x005c	0000000001011100	0.0000054836273
0x005d	0000000001011101	0.000005543232
0x005e	0000000001011110	0.0000056028366
0x005f	0000000001011111	0.0000056624413
0x0060	0000000001100000	0.000005722046
0x0061	0000000001100001	0.0000057816505
0x0062	0000000001100010	0.000005841255
0x0063	0000000001100011	0.00000590086
0x0064	0000000001100100	0.0000059604645
0x0065	0000000001100101	0.000006020069
0x0066	0000000001100110	0.0000060796738
0x0067	0000000001100111	0.0000061392784
0x0068	0000000001101000	0.000006198883
0x0069	0000000001101001	0.0000062584877
0x006a	0000000001101010	0.0000063180923
0x006b	0000000001101011	0.000006377697
0x006c	0000000001101100	0.0000064373016
0x006d	0000000001101101	0.0000064969063
0x006e	0000000001101110	0.000006556511
0x006f	0000000001101111	0.0000066161156
0x0070	0000000001110000	0.00000667572
0x0071	0000000001110001	0.000006735325
0x0072	0000000001110010	0.0000067949295
0x0073	0000000001110011	0.000006854534
0x0074	0000000001110100	0.000006914139
0x0075	0000000001110101	0.0000069737434
0x0076	0000000001110110	0.000007033348
0x0077	0000000001110111	0.0000070929527
0x0078	0000000001111000	0.0000071525574
0x0079	0000000001111001	0.000007212162
0x007a	0000000001111010	0.0000072717667
0x007b	0000000001111011	0.0000073313713
0x007c	0000000001111100	0.000007390976
0x007d	0000000001111101	0.0000074505806
0x007e	0000000001111110	0.0000075101852
0x007f	0000000001111111	0.00000756979
0x0080	0000000010000000	0.0000076293945
0x0081	0000000010000001	0.000007688999
0x0082	0000000010000010	0.000007748604
0x0083	0000000010000011	0.0000078082085
0x0084	0000000010000100	0.000007867813
0x0085	0000000010000101	0.000007927418
0x0086	0000000010000110	0.000007987022
0x0087	0000000010000111	0.000008046627
0x0088	0000000010001000	0.000008106232
0x0089	0000000010001001	0.000008165836
0x008a	0000000010001010	0.000008225441
0x008b	0000000010001011	0.000008285046
0x008c	0000000010001100	0.00000834465
0x008d	0000000010001101	0.000008404255
0x008e	0000000010001110	0.00000846386
